station_id,timestamp,temp_c,lat,lon
YVR-01,2025-01-18 00:00,-2.2,49.246,-123.116
YVR-01,2025-01-18 04:56,-10.0,49.246,-123.116
YVR-01,2025-01-18 00:00,-11.2,49.246,-123.116
YVR-01,2025-01-18 12:20,-8.4,49.246,-123.116
YVR-01,2025-01-18 00:00,4.7,49.246,-123.116
YVR-01,2025-01-18 20:44,3.2,49.246,-123.116
YVR-01,2025-01-19 00:17,-12.0,49.246,-123.116
YVR-01,2025-01-19 00:00,-1.4,49.246,-123.116
YVR-01,2025-01-19 08:52,-16.6,49.246,-123.116
YVR-01,2025-01-19 12:23,-8.9,49.246,-123.116
YVR-01,2025-01-19 16:25,-11.8,49.246,-123.116
YVR-01,2025-01-19 20:24,0.2,49.246,-123.116
YVR-01,2025-01-20 00:59,-13.7,49.246,-123.116
YVR-01,2025-01-20 04:59,-3.4,49.246,-123.116
YVR-01,2025-01-20 08:59,-5.9,49.246,-123.116
YVR-01,2025-01-20 12:44,-7.0,49.246,-123.116
YVR-01,2025-01-20 00:00,4.1,49.246,-123.116
YVR-01,2025-01-20 20:28,4.6,49.246,-123.116
YVR-01,2025-01-21 00:00,-6.5,49.246,-123.116
YVR-01,2025-01-21 04:44,-7.7,49.246,-123.116
YVR-01,2025-01-21 08:00,-14.7,49.246,-123.116
YVR-01,2025-01-21 12:24,-5.7,49.246,-123.116
YVR-01,2025-01-21 16:06,6.1,49.246,-123.116
YVR-01,2025-01-21 20:08,-6.4,49.246,-123.116
YVR-01,2025-01-22 00:23,-1.0,49.246,-123.116
YVR-01,2025-01-22 00:00,-13.7,49.246,-123.116
YVR-01,2025-01-22 00:00,-8.0,49.246,-123.116
YVR-01,2025-01-22 12:07,-2.6,49.246,-123.116
YVR-01,2025-01-22 00:00,-4.7,49.246,-123.116
YVR-01,2025-01-22 00:00,-0.4,49.246,-123.116
YVR-01,2025-01-23 00:50,-8.7,49.246,-123.116
YVR-01,2025-01-23 00:00,-15.6,49.246,-123.116
YVR-01,2025-01-23 08:07,1.7,49.246,-123.116
YVR-01,2025-01-23 12:34,-10.7,49.246,-123.116
YVR-01,2025-01-23 00:00,-2.0,49.246,-123.116
YVR-01,2025-01-23 20:32,-2.4,49.246,-123.116
YVR-01,2025-01-24 00:00,-14.8,49.246,-123.116
YVR-01,2025-01-24 00:00,1.5,49.246,-123.116
YVR-01,2025-01-24 08:41,-8.2,49.246,-123.116
YVR-01,2025-01-24 12:38,-4.4,49.246,-123.116
YVR-01,2025-01-24 16:57,-6.9,49.246,-123.116
YVR-01,2025-01-24 20:40,5.0,49.246,-123.116
YVR-01,2025-01-25 00:27,3.6,49.246,-123.116
YVR-01,2025-01-25 00:00,-15.4,49.246,-123.116
YVR-01,2025-01-25 08:08,9.1,49.246,-123.116
YVR-01,2025-01-25 00:00,-8.6,49.246,-123.116
YVR-01,2025-01-25 00:00,8.1,49.246,-123.116
YVR-01,2025-01-25 20:33,-6.0,49.246,-123.116
YVR-01,2025-01-26 00:32,-6.3,49.246,-123.116
YVR-01,2025-01-26 00:00,-5.7,49.246,-123.116
YVR-01,2025-01-26 00:00,-6.6,49.246,-123.116
YVR-01,2025-01-26 12:22,10.9,49.246,-123.116
YVR-01,2025-01-26 16:23,-4.7,49.246,-123.116
YVR-01,2025-01-26 20:36,-6.0,49.246,-123.116
YVR-01,2025-01-27 00:34,-3.5,49.246,-123.116
YVR-01,2025-01-27 04:43,-9.7,49.246,-123.116
YVR-01,2025-01-27 08:39,5.6,49.246,-123.116
YVR-01,2025-01-27 12:21,-12.8,49.246,-123.116
YVR-01,2025-01-27 16:26,-7.6,49.246,-123.116
YVR-01,2025-01-27 20:34,1.7,49.246,-123.116
YVR-01,2025-01-28 00:00,-3.4,49.246,-123.116
YVR-01,2025-01-28 04:34,-0.4,49.246,-123.116
YVR-01,2025-01-28 08:36,5.5,49.246,-123.116
YVR-01,2025-01-28 00:00,2.4,49.246,-123.116
YVR-01,2025-01-28 00:00,-2.8,49.246,-123.116
YVR-01,2025-01-28 20:02,8.9,49.246,-123.116
YVR-01,2025-01-29 00:00,-7.2,49.246,-123.116
YVR-01,2025-01-29 00:00,-4.0,49.246,-123.116
YVR-01,2025-01-29 08:25,-3.6,49.246,-123.116
YVR-01,2025-01-29 00:00,-4.0,49.246,-123.116
YVR-01,2025-01-29 16:13,-9.8,49.246,-123.116
YVR-01,2025-01-29 20:38,-12.9,49.246,-123.116
YVR-01,2025-01-30 00:26,-0.6,49.246,-123.116
YVR-01,2025-01-30 04:08,-6.9,49.246,-123.116
YVR-01,2025-01-30 00:00,8.3,49.246,-123.116
YVR-01,2025-01-30 12:14,-3.6,49.246,-123.116
YVR-01,2025-01-30 00:00,-4.6,49.246,-123.116
YVR-01,2025-01-30 20:41,3.4,49.246,-123.116
YVR-01,2025-01-31 00:00,-0.4,49.246,-123.116
YVR-01,2025-01-31 04:12,-3.9,49.246,-123.116
YVR-01,2025-01-31 00:00,-6.7,49.246,-123.116
YVR-01,2025-01-31 12:31,19.1,49.246,-123.116
YVR-01,2025-01-31 16:38,-0.7,49.246,-123.116
YVR-01,2025-01-31 20:48,3.7,49.246,-123.116
YVR-01,2025-02-01 00:51,-8.7,49.246,-123.116
YVR-01,2025-02-01 04:31,-6.1,49.246,-123.116
YVR-01,2025-02-01 00:00,10.1,49.246,-123.116
YVR-01,2025-02-01 00:00,5.8,49.246,-123.116
YVR-01,2025-02-01 16:36,0.2,49.246,-123.116
YVR-01,2025-02-01 00:00,-4.9,49.246,-123.116
YVR-01,2025-02-02 00:38,-3.7,49.246,-123.116
YVR-01,2025-02-02 04:44,-6.4,49.246,-123.116
YVR-01,2025-02-02 08:14,-9.3,49.246,-123.116
YVR-01,2025-02-02 12:42,3.2,49.246,-123.116
YVR-01,2025-02-02 00:00,0.9,49.246,-123.116
YVR-01,2025-02-02 20:35,2.1,49.246,-123.116
YVR-01,2025-02-03 00:00,-4.1,49.246,-123.116
YVR-01,2025-02-03 04:31,-0.5,49.246,-123.116
YVR-01,2025-02-03 08:06,-4.7,49.246,-123.116
YVR-01,2025-02-03 00:00,-6.4,49.246,-123.116
YVR-01,2025-02-03 00:00,7.9,49.246,-123.116
YVR-01,2025-02-03 20:21,-1.3,49.246,-123.116
YVR-01,2025-02-04 00:27,1.2,49.246,-123.116
YVR-01,2025-02-04 04:01,3.2,49.246,-123.116
YVR-01,2025-02-04 08:41,-1.0,49.246,-123.116
YVR-01,2025-02-04 12:44,-0.4,49.246,-123.116
YVR-01,2025-02-04 16:56,-8.3,49.246,-123.116
YVR-01,2025-02-04 20:52,-7.2,49.246,-123.116
YVR-01,2025-02-05 00:00,-7.2,49.246,-123.116
YVR-01,2025-02-05 04:27,2.1,49.246,-123.116
YVR-01,2025-02-05 08:27,-1.1,49.246,-123.116
YVR-01,2025-02-05 12:43,-6.9,49.246,-123.116
YVR-01,2025-02-05 00:00,1.9,49.246,-123.116
YVR-01,2025-02-05 20:19,1.7,49.246,-123.116
YVR-01,2025-02-06 00:29,-5.5,49.246,-123.116
YVR-01,2025-02-06 04:10,-1.5,49.246,-123.116
YVR-01,2025-02-06 08:57,2.0,49.246,-123.116
YVR-01,2025-02-06 12:54,-6.5,49.246,-123.116
YVR-01,2025-02-06 00:00,2.1,49.246,-123.116
YVR-01,2025-02-06 20:24,0.5,49.246,-123.116
YVR-01,2025-02-07 00:00,-7.0,49.246,-123.116
YVR-01,2025-02-07 04:32,0.3,49.246,-123.116
YVR-01,2025-02-07 08:00,1.1,49.246,-123.116
YVR-01,2025-02-07 12:56,-4.8,49.246,-123.116
YVR-01,2025-02-07 00:00,-4.3,49.246,-123.116
YVR-01,2025-02-07 20:56,-7.1,49.246,-123.116
YVR-01,2025-02-08 00:51,-3.5,49.246,-123.116
YVR-01,2025-02-08 04:12,-0.9,49.246,-123.116
YVR-01,2025-02-08 08:40,-4.1,49.246,-123.116
YVR-01,2025-02-08 00:00,-9.7,49.246,-123.116
YVR-01,2025-02-08 16:38,-4.9,49.246,-123.116
YVR-01,2025-02-08 20:05,-3.3,49.246,-123.116
YVR-01,2025-02-09 00:07,4.3,49.246,-123.116
YVR-01,2025-02-09 00:00,3.0,49.246,-123.116
YVR-01,2025-02-09 08:08,4.4,49.246,-123.116
YVR-01,2025-02-09 12:36,-5.0,49.246,-123.116
YVR-01,2025-02-09 16:32,0.3,49.246,-123.116
YVR-01,2025-02-09 20:50,-15.1,49.246,-123.116
YVR-01,2025-02-10 00:41,2.2,49.246,-123.116
YVR-01,2025-02-10 00:00,3.3,49.246,-123.116
YVR-01,2025-02-10 08:23,-2.4,49.246,-123.116
YVR-01,2025-02-10 00:00,1.4,49.246,-123.116
YVR-01,2025-02-10 16:58,-9.4,49.246,-123.116
YVR-01,2025-02-10 20:53,-5.1,49.246,-123.116
YVR-01,2025-02-11 00:31,4.5,49.246,-123.116
YVR-01,2025-02-11 00:00,3.0,49.246,-123.116
YVR-01,2025-02-11 08:23,-2.6,49.246,-123.116
YVR-01,2025-02-11 12:40,4.8,49.246,-123.116
YVR-01,2025-02-11 16:51,0.7,49.246,-123.116
YVR-01,2025-02-11 20:48,-3.1,49.246,-123.116
YVR-01,2025-02-12 00:00,-1.0,49.246,-123.116
YVR-01,2025-02-12 00:00,-2.6,49.246,-123.116
YVR-01,2025-02-12 08:51,-7.0,49.246,-123.116
YVR-01,2025-02-12 12:11,7.7,49.246,-123.116
YVR-01,2025-02-12 16:38,-3.3,49.246,-123.116
YVR-01,2025-02-12 20:01,-4.9,49.246,-123.116
YVR-01,2025-02-13 00:02,-8.8,49.246,-123.116
YVR-01,2025-02-13 04:48,-15.5,49.246,-123.116
YVR-01,2025-02-13 08:36,4.6,49.246,-123.116
YVR-01,2025-02-13 00:00,5.1,49.246,-123.116
YVR-01,2025-02-13 16:55,7.5,49.246,-123.116
YVR-01,2025-02-13 00:00,-0.5,49.246,-123.116
YVR-01,2025-02-14 00:58,-1.3,49.246,-123.116
YVR-01,2025-02-14 04:48,-2.5,49.246,-123.116
YVR-01,2025-02-14 08:01,-1.9,49.246,-123.116
YVR-01,2025-02-14 00:00,7.3,49.246,-123.116
YVR-01,2025-02-14 16:27,0.4,49.246,-123.116
YVR-01,2025-02-14 20:53,2.9,49.246,-123.116
YVR-01,2025-02-15 00:22,-1.8,49.246,-123.116
YVR-01,2025-02-15 00:00,8.7,49.246,-123.116
YVR-01,2025-02-15 08:31,-10.6,49.246,-123.116
YVR-01,2025-02-15 12:32,-6.5,49.246,-123.116
YVR-01,2025-02-15 16:00,3.1,49.246,-123.116
YVR-01,2025-02-15 20:18,11.3,49.246,-123.116
YVR-01,2025-02-16 00:01,-0.3,49.246,-123.116
YVR-01,2025-02-16 00:00,-4.0,49.246,-123.116
YVR-01,2025-02-16 08:43,7.0,49.246,-123.116
YVR-01,2025-02-16 12:25,3.0,49.246,-123.116
YVR-01,2025-02-16 16:31,8.8,49.246,-123.116
YVR-01,2025-02-16 00:00,-6.7,49.246,-123.116
YVR-01,2025-02-17 00:31,8.5,49.246,-123.116
YVR-01,2025-02-17 00:00,-8.1,49.246,-123.116
YVR-01,2025-02-17 08:03,-0.5,49.246,-123.116
YVR-01,2025-02-17 00:00,3.7,49.246,-123.116
YVR-01,2025-02-17 16:10,2.3,49.246,-123.116
YVR-01,2025-02-17 20:55,7.6,49.246,-123.116
YVR-01,2025-02-18 00:00,-9.5,49.246,-123.116
YVR-01,2025-02-18 04:16,2.3,49.246,-123.116
YVR-01,2025-02-18 00:00,8.6,49.246,-123.116
YVR-01,2025-02-18 00:00,1.8,49.246,-123.116
YVR-01,2025-02-18 00:00,-5.4,49.246,-123.116
YVR-01,2025-02-18 20:51,7.5,49.246,-123.116
YVR-01,2025-02-19 00:33,-2.2,49.246,-123.116
YVR-01,2025-02-19 04:05,-3.3,49.246,-123.116
YVR-01,2025-02-19 08:21,-4.1,49.246,-123.116
YVR-01,2025-02-19 12:10,0.5,49.246,-123.116
YVR-01,2025-02-19 16:47,2.7,49.246,-123.116
YVR-01,2025-02-19 00:00,-6.0,49.246,-123.116
YVR-01,2025-02-20 00:32,-4.5,49.246,-123.116
YVR-01,2025-02-20 04:08,-2.3,49.246,-123.116
YVR-01,2025-02-20 08:59,-3.9,49.246,-123.116
YVR-01,2025-02-20 12:58,2.1,49.246,-123.116
YVR-01,2025-02-20 16:05,4.0,49.246,-123.116
YVR-01,2025-02-20 20:15,3.2,49.246,-123.116
YVR-01,2025-02-21 00:00,3.4,49.246,-123.116
YVR-01,2025-02-21 00:00,12.1,49.246,-123.116
YVR-01,2025-02-21 08:19,4.6,49.246,-123.116
YVR-01,2025-02-21 12:59,6.7,49.246,-123.116
YVR-01,2025-02-21 16:58,-0.4,49.246,-123.116
YVR-01,2025-02-21 20:35,7.7,49.246,-123.116
YVR-01,2025-02-22 00:18,-0.5,49.246,-123.116
YVR-01,2025-02-22 04:25,4.7,49.246,-123.116
YVR-01,2025-02-22 00:00,-6.0,49.246,-123.116
YVR-01,2025-02-22 00:00,3.2,49.246,-123.116
YVR-01,2025-02-22 16:19,-3.6,49.246,-123.116
YVR-01,2025-02-22 20:31,7.8,49.246,-123.116
YVR-01,2025-02-23 00:06,7.7,49.246,-123.116
YVR-01,2025-02-23 04:51,-0.4,49.246,-123.116
YVR-01,2025-02-23 08:40,14.7,49.246,-123.116
YVR-01,2025-02-23 12:32,0.7,49.246,-123.116
YVR-01,2025-02-23 16:39,-7.3,49.246,-123.116
YVR-01,2025-02-23 20:38,-2.3,49.246,-123.116
YVR-01,2025-02-24 00:17,-3.7,49.246,-123.116
YVR-01,2025-02-24 04:39,4.9,49.246,-123.116
YVR-01,2025-02-24 00:00,-4.8,49.246,-123.116
YVR-01,2025-02-24 12:10,-0.6,49.246,-123.116
YVR-01,2025-02-24 16:27,4.5,49.246,-123.116
YVR-01,2025-02-24 20:56,3.4,49.246,-123.116
YVR-01,2025-02-25 00:24,2.7,49.246,-123.116
YVR-01,2025-02-25 00:00,3.5,49.246,-123.116
YVR-01,2025-02-25 08:22,0.6,49.246,-123.116
YVR-01,2025-02-25 12:30,-6.8,49.246,-123.116
YVR-01,2025-02-25 16:29,0.4,49.246,-123.116
YVR-01,2025-02-25 20:41,5.6,49.246,-123.116
YVR-01,2025-02-26 00:34,2.1,49.246,-123.116
YVR-01,2025-02-26 04:06,5.3,49.246,-123.116
YVR-01,2025-02-26 00:00,-0.6,49.246,-123.116
YVR-01,2025-02-26 12:15,8.9,49.246,-123.116
YVR-01,2025-02-26 16:25,-12.4,49.246,-123.116
YVR-01,2025-02-26 20:47,3.8,49.246,-123.116
YVR-01,2025-02-27 00:56,11.2,49.246,-123.116
YVR-01,2025-02-27 04:51,12.1,49.246,-123.116
YVR-01,2025-02-27 00:00,1.7,49.246,-123.116
YVR-01,2025-02-27 00:00,-4.8,49.246,-123.116
YVR-01,2025-02-27 16:01,11.3,49.246,-123.116
YVR-01,2025-02-27 20:00,2.8,49.246,-123.116
YVR-01,2025-02-28 00:00,2.3,49.246,-123.116
YVR-01,2025-02-28 04:11,-2.1,49.246,-123.116
YVR-01,2025-02-28 08:04,-4.2,49.246,-123.116
YVR-01,2025-02-28 12:36,6.7,49.246,-123.116
YVR-01,2025-02-28 00:00,7.3,49.246,-123.116
YVR-01,2025-02-28 00:00,4.5,49.246,-123.116
YVR-01,2025-03-01 00:54,-1.1,49.246,-123.116
YVR-01,2025-03-01 00:00,-2.9,49.246,-123.116
YVR-01,2025-03-01 08:40,-5.1,49.246,-123.116
YVR-01,2025-03-01 12:34,0.1,49.246,-123.116
YVR-01,2025-03-01 00:00,-2.6,49.246,-123.116
YVR-01,2025-03-01 00:00,-6.8,49.246,-123.116
YVR-01,2025-03-02 00:15,7.5,49.246,-123.116
YVR-01,2025-03-02 00:00,-4.3,49.246,-123.116
YVR-01,2025-03-02 08:19,9.5,49.246,-123.116
YVR-01,2025-03-02 00:00,6.0,49.246,-123.116
YVR-01,2025-03-02 16:53,5.4,49.246,-123.116
YVR-01,2025-03-02 00:00,13.6,49.246,-123.116
YVR-01,2025-03-03 00:32,-4.0,49.246,-123.116
YVR-01,2025-03-03 04:23,9.0,49.246,-123.116
YVR-01,2025-03-03 00:00,2.0,49.246,-123.116
YVR-01,2025-03-03 00:00,19.2,49.246,-123.116
YVR-01,2025-03-03 16:48,1.5,49.246,-123.116
YVR-01,2025-03-03 20:07,0.5,49.246,-123.116
YVR-01,2025-03-04 00:35,6.5,49.246,-123.116
YVR-01,2025-03-04 04:37,2.7,49.246,-123.116
YVR-01,2025-03-04 08:39,-0.6,49.246,-123.116
YVR-01,2025-03-04 12:19,-1.9,49.246,-123.116
YVR-01,2025-03-04 16:34,12.7,49.246,-123.116
YVR-01,2025-03-04 00:00,-3.1,49.246,-123.116
YVR-01,2025-03-05 00:24,5.4,49.246,-123.116
YVR-01,2025-03-05 04:34,10.4,49.246,-123.116
YVR-01,2025-03-05 00:00,10.7,49.246,-123.116
YVR-01,2025-03-05 00:00,0.4,49.246,-123.116
YVR-01,2025-03-05 16:17,2.8,49.246,-123.116
YVR-01,2025-03-05 20:45,1.6,49.246,-123.116
YVR-01,2025-03-06 00:17,-5.0,49.246,-123.116
YVR-01,2025-03-06 04:01,7.4,49.246,-123.116
YVR-01,2025-03-06 08:53,4.4,49.246,-123.116
YVR-01,2025-03-06 12:34,12.8,49.246,-123.116
YVR-01,2025-03-06 16:15,-0.8,49.246,-123.116
YVR-01,2025-03-06 20:40,10.7,49.246,-123.116
YVR-01,2025-03-07 00:35,11.3,49.246,-123.116
YVR-01,2025-03-07 04:32,4.6,49.246,-123.116
YVR-01,2025-03-07 08:03,-8.7,49.246,-123.116
YVR-01,2025-03-07 00:00,1.2,49.246,-123.116
YVR-01,2025-03-07 16:13,15.0,49.246,-123.116
YVR-01,2025-03-07 20:20,6.1,49.246,-123.116
YVR-01,2025-03-08 00:47,8.6,49.246,-123.116
YVR-01,2025-03-08 00:00,3.9,49.246,-123.116
YVR-01,2025-03-08 08:55,3.1,49.246,-123.116
YVR-01,2025-03-08 12:07,-6.8,49.246,-123.116
YVR-01,2025-03-08 00:00,9.2,49.246,-123.116
YVR-01,2025-03-08 20:02,10.9,49.246,-123.116
YVR-01,2025-03-09 00:16,-1.1,49.246,-123.116
YVR-01,2025-03-09 04:32,3.5,49.246,-123.116
YVR-01,2025-03-09 00:00,2.7,49.246,-123.116
YVR-01,2025-03-09 12:11,7.1,49.246,-123.116
YVR-01,2025-03-09 16:58,1.3,49.246,-123.116
YVR-01,2025-03-09 00:00,10.2,49.246,-123.116
YVR-01,2025-03-10 00:21,5.1,49.246,-123.116
YVR-01,2025-03-10 00:00,-10.6,49.246,-123.116
YVR-01,2025-03-10 00:00,7.3,49.246,-123.116
YVR-01,2025-03-10 00:00,10.7,49.246,-123.116
YVR-01,2025-03-10 00:00,-2.2,49.246,-123.116
YVR-01,2025-03-10 20:37,7.1,49.246,-123.116
YVR-01,2025-03-11 00:37,15.8,49.246,-123.116
YVR-01,2025-03-11 00:00,5.5,49.246,-123.116
YVR-01,2025-03-11 08:50,11.7,49.246,-123.116
YVR-01,2025-03-11 12:53,2.2,49.246,-123.116
YVR-01,2025-03-11 16:07,4.7,49.246,-123.116
YVR-01,2025-03-11 00:00,3.6,49.246,-123.116
YVR-01,2025-03-12 00:26,2.6,49.246,-123.116
YVR-01,2025-03-12 04:33,4.0,49.246,-123.116
YVR-01,2025-03-12 08:20,-4.9,49.246,-123.116
YVR-01,2025-03-12 00:00,2.9,49.246,-123.116
YVR-01,2025-03-12 16:32,12.9,49.246,-123.116
YVR-01,2025-03-12 20:27,-0.9,49.246,-123.116
YVR-01,2025-03-13 00:46,-1.4,49.246,-123.116
YVR-01,2025-03-13 00:00,5.4,49.246,-123.116
YVR-01,2025-03-13 00:00,5.7,49.246,-123.116
YVR-01,2025-03-13 12:59,7.3,49.246,-123.116
YVR-01,2025-03-13 00:00,4.3,49.246,-123.116
YVR-01,2025-03-13 20:18,5.4,49.246,-123.116
YVR-01,2025-03-14 00:03,3.0,49.246,-123.116
YVR-01,2025-03-14 00:00,-2.5,49.246,-123.116
YVR-01,2025-03-14 00:00,4.7,49.246,-123.116
YVR-01,2025-03-14 12:16,9.5,49.246,-123.116
YVR-01,2025-03-14 16:43,8.2,49.246,-123.116
YVR-01,2025-03-14 20:27,-5.4,49.246,-123.116
YVR-01,2025-03-15 00:29,6.7,49.246,-123.116
YVR-01,2025-03-15 04:28,-0.1,49.246,-123.116
YVR-01,2025-03-15 00:00,13.6,49.246,-123.116
YVR-01,2025-03-15 12:52,7.2,49.246,-123.116
YVR-01,2025-03-15 16:05,10.6,49.246,-123.116
YVR-01,2025-03-15 20:34,5.3,49.246,-123.116
YVR-01,2025-03-16 00:59,4.9,49.246,-123.116
YVR-01,2025-03-16 04:40,14.3,49.246,-123.116
YVR-01,2025-03-16 08:36,11.1,49.246,-123.116
YVR-01,2025-03-16 00:00,6.0,49.246,-123.116
YVR-01,2025-03-16 16:28,4.1,49.246,-123.116
YVR-01,2025-03-16 00:00,-4.9,49.246,-123.116
YVR-01,2025-03-17 00:00,7.3,49.246,-123.116
YVR-01,2025-03-17 00:00,4.6,49.246,-123.116
YVR-01,2025-03-17 08:30,8.7,49.246,-123.116
YVR-01,2025-03-17 12:34,10.5,49.246,-123.116
YVR-01,2025-03-17 00:00,12.8,49.246,-123.116
YVR-01,2025-03-17 20:32,7.4,49.246,-123.116
