station_id,timestamp,temp_c,lat,lon
YVR-01,2025-01-19 12:17AM,-12.0,49.246,-123.116
YVR-01,2025-01-19,-1.4,49.246,-123.116
YVR-01,2025-01-19 08:52AM,-16.6,49.246,-123.116
YVR-01,2025-01-19 12:23,-8.9,49.246,-123.116
YVR-01,2025-01-19 16:25:03,-11.8,49.246,-123.116
YVR-01,2025-01-19 08:24PM,0.2,49.246,-123.116
YVR-01,2025-01-20 00:59:54,-13.7,49.246,-123.116
YVR-01,2025-01-20 04:59:05,-3.4,49.246,-123.116
YVR-01,2025-01-20 08:59,-5.9,49.246,-123.116
YVR-01,2025-01-20 12:44,-7.0,49.246,-123.116
YVR-01,2025-01-20,4.1,49.246,-123.116
YVR-01,2025-01-20 20:28:14.111718,4.6,49.246,-123.116
YVR-01,2025/01/21,-6.5,49.246,-123.116
YVR-01,2025-01-21 04:44AM,-7.7,49.246,-123.116
YVR-01,2025-01-21 08:00,-14.7,49.246,-123.116
YVR-01,2025-01-21 12:24PM,-5.7,49.246,-123.116
YVR-01,2025-01-21 16:06:41.143888,6.1,49.246,-123.116
YVR-01,2025-01-21 20:08:11.563370,-6.4,49.246,-123.116
YVR-01,2025-01-22 00:23:46,-1.0,49.246,-123.116
YVR-01,2025/01/22,-13.7,49.246,-123.116
YVR-01,2025-01-22,-8.0,49.246,-123.116
YVR-01,2025-01-22 12:07PM,-2.6,49.246,-123.116
YVR-01,2025/01/22,-4.7,49.246,-123.116
YVR-01,2025-01-22,-0.4,49.246,-123.116
YVR-01,2025-01-23 12:50AM,-8.7,49.246,-123.116
YVR-01,2025/01/23,-15.6,49.246,-123.116
YVR-01,2025-01-23 08:07,1.7,49.246,-123.116
YVR-01,2025-01-23 12:34PM,-10.7,49.246,-123.116
YVR-01,2025/01/23,-2.0,49.246,-123.116
YVR-01,2025-01-23 20:32:13.926863,-2.4,49.246,-123.116
YVR-01,2025-01-24,-14.8,49.246,-123.116
YVR-01,2025/01/24,1.5,49.246,-123.116
YVR-01,2025-01-24 08:41,-8.2,49.246,-123.116
YVR-01,2025-01-24 12:38PM,-4.4,49.246,-123.116
YVR-01,2025-01-24 04:57PM,-6.9,49.246,-123.116
YVR-01,2025-01-24 08:40PM,5.0,49.246,-123.116
YVR-01,2025-01-25 00:27,3.6,49.246,-123.116
YVR-01,2025-01-25,-15.4,49.246,-123.116
YVR-01,2025-01-25 08:08AM,9.1,49.246,-123.116
YVR-01,2025-01-25,-8.6,49.246,-123.116
YVR-01,2025/01/25,8.1,49.246,-123.116
YVR-01,2025-01-25 20:33:26.289192,-6.0,49.246,-123.116
YVR-01,2025-01-26 00:32:01.993778,-6.3,49.246,-123.116
YVR-01,2025-01-26,-5.7,49.246,-123.116
YVR-01,2025-01-26,-6.6,49.246,-123.116
YVR-01,2025-01-26 12:22:13.465525,10.9,49.246,-123.116
YVR-01,2025-01-26 04:23PM,-4.7,49.246,-123.116
YVR-01,2025-01-26 20:36:17,-6.0,49.246,-123.116
YVR-01,2025-01-27 00:34:09,-3.5,49.246,-123.116
YVR-01,2025-01-27 04:43,-9.7,49.246,-123.116
YVR-01,2025-01-27 08:39:01.397650,5.6,49.246,-123.116
YVR-01,2025-01-27 12:21:24.180882,-12.8,49.246,-123.116
YVR-01,2025-01-27 16:26,-7.6,49.246,-123.116
YVR-01,2025-01-27 20:34:32,1.7,49.246,-123.116
YVR-01,2025/01/28,-3.4,49.246,-123.116
YVR-01,2025-01-28 04:34AM,-0.4,49.246,-123.116
YVR-01,2025-01-28 08:36AM,5.5,49.246,-123.116
YVR-01,2025/01/28,2.4,49.246,-123.116
YVR-01,2025/01/28,-2.8,49.246,-123.116
YVR-01,2025-01-28 20:02:15,8.9,49.246,-123.116
YVR-01,2025-01-29 00:00,-7.2,49.246,-123.116
YVR-01,2025/01/29,-4.0,49.246,-123.116
YVR-01,2025-01-29 08:25,-3.6,49.246,-123.116
YVR-01,2025-01-29,-4.0,49.246,-123.116
YVR-01,2025-01-29 04:13PM,-9.8,49.246,-123.116
YVR-01,2025-01-29 20:38:40,-12.9,49.246,-123.116
YVR-01,2025-01-30 12:26AM,-0.6,49.246,-123.116
YVR-01,2025-01-30 04:08:24,-6.9,49.246,-123.116
YVR-01,2025-01-30,8.3,49.246,-123.116
YVR-01,2025-01-30 12:14PM,-3.6,49.246,-123.116
YVR-01,2025-01-30,-4.6,49.246,-123.116
YVR-01,2025-01-30 20:41:07,3.4,49.246,-123.116
YVR-01,2025/01/31,-0.4,49.246,-123.116
YVR-01,2025-01-31 04:12AM,-3.9,49.246,-123.116
YVR-01,2025-01-31,-6.7,49.246,-123.116
YVR-01,2025-01-31 12:31:24.680667,19.1,49.246,-123.116
YVR-01,2025-01-31 04:38PM,-0.7,49.246,-123.116
YVR-01,2025-01-31 08:48PM,3.7,49.246,-123.116
YVR-01,2025-02-01 12:51AM,-8.7,49.246,-123.116
YVR-01,2025-02-01 04:31,-6.1,49.246,-123.116
YVR-01,2025-02-01,10.1,49.246,-123.116
YVR-01,2025-02-01,5.8,49.246,-123.116
YVR-01,2025-02-01 04:36PM,0.2,49.246,-123.116
YVR-01,2025/02/01,-4.9,49.246,-123.116
YVR-01,2025-02-02 12:38AM,-3.7,49.246,-123.116
YVR-01,2025-02-02 04:44,-6.4,49.246,-123.116
YVR-01,2025-02-02 08:14:13,-9.3,49.246,-123.116
YVR-01,2025-02-02 12:42,3.2,49.246,-123.116
YVR-01,2025/02/02,0.9,49.246,-123.116
YVR-01,2025-02-02 08:35PM,2.1,49.246,-123.116
YVR-01,2025-02-03,-4.1,49.246,-123.116
YVR-01,2025-02-03 04:31:05.503516,-0.5,49.246,-123.116
YVR-01,2025-02-03 08:06AM,-4.7,49.246,-123.116
YVR-01,2025/02/03,-6.4,49.246,-123.116
YVR-01,2025-02-03,7.9,49.246,-123.116
YVR-01,2025-02-03 20:21,-1.3,49.246,-123.116
YVR-01,2025-02-04 00:27:59,1.2,49.246,-123.116
YVR-01,2025-02-04 04:01:22,3.2,49.246,-123.116
YVR-01,2025-02-04 08:41AM,-1.0,49.246,-123.116
YVR-01,2025-02-04 12:44,-0.4,49.246,-123.116
YVR-01,2025-02-04 16:56:50.392118,-8.3,49.246,-123.116
YVR-01,2025-02-04 20:52:04.813629,-7.2,49.246,-123.116
YVR-01,2025/02/05,-7.2,49.246,-123.116
YVR-01,2025-02-05 04:27:33,2.1,49.246,-123.116
YVR-01,2025-02-05 08:27,-1.1,49.246,-123.116
YVR-01,2025-02-05 12:43PM,-6.9,49.246,-123.116
YVR-01,2025-02-05,1.9,49.246,-123.116
YVR-01,2025-02-05 08:19PM,1.7,49.246,-123.116
YVR-01,2025-02-06 12:29AM,-5.5,49.246,-123.116
YVR-01,2025-02-06 04:10,-1.5,49.246,-123.116
YVR-01,2025-02-06 08:57:55,2.0,49.246,-123.116
YVR-01,2025-02-06 12:54,-6.5,49.246,-123.116
YVR-01,2025-02-06,2.1,49.246,-123.116
YVR-01,2025-02-06 20:24,0.5,49.246,-123.116
YVR-01,2025/02/07,-7.0,49.246,-123.116
YVR-01,2025-02-07 04:32AM,0.3,49.246,-123.116
YVR-01,2025-02-07 08:00:34,1.1,49.246,-123.116
YVR-01,2025-02-07 12:56:20.834440,-4.8,49.246,-123.116
YVR-01,2025-02-07,-4.3,49.246,-123.116
YVR-01,2025-02-07 20:56:27.656030,-7.1,49.246,-123.116
YVR-01,2025-02-08 12:51AM,-3.5,49.246,-123.116
YVR-01,2025-02-08 04:12,-0.9,49.246,-123.116
YVR-01,2025-02-08 08:40:06.448828,-4.1,49.246,-123.116
YVR-01,2025/02/08,-9.7,49.246,-123.116
YVR-01,2025-02-08 16:38,-4.9,49.246,-123.116
YVR-01,2025-02-08 08:05PM,-3.3,49.246,-123.116
YVR-01,2025-02-09 00:07:32.245144,4.3,49.246,-123.116
YVR-01,2025-02-09,3.0,49.246,-123.116
YVR-01,2025-02-09 08:08:03.676999,4.4,49.246,-123.116
YVR-01,2025-02-09 12:36:38.195784,-5.0,49.246,-123.116
YVR-01,2025-02-09 16:32:39,0.3,49.246,-123.116
YVR-01,2025-02-09 20:50:16.776505,-15.1,49.246,-123.116
YVR-01,2025-02-10 12:41AM,2.2,49.246,-123.116
YVR-01,2025-02-10,3.3,49.246,-123.116
YVR-01,2025-02-10 08:23AM,-2.4,49.246,-123.116
YVR-01,2025/02/10,1.4,49.246,-123.116
YVR-01,2025-02-10 16:58,-9.4,49.246,-123.116
YVR-01,2025-02-10 20:53:51.976351,-5.1,49.246,-123.116
YVR-01,2025-02-11 00:31:35,4.5,49.246,-123.116
YVR-01,2025-02-11,3.0,49.246,-123.116
YVR-01,2025-02-11 08:23:37,-2.6,49.246,-123.116
YVR-01,2025-02-11 12:40:38,4.8,49.246,-123.116
YVR-01,2025-02-11 16:51:49,0.7,49.246,-123.116
YVR-01,2025-02-11 20:48:36.906450,-3.1,49.246,-123.116
YVR-01,2025-02-12,-1.0,49.246,-123.116
YVR-01,2025-02-12,-2.6,49.246,-123.116
YVR-01,2025-02-12 08:51:06,-7.0,49.246,-123.116
YVR-01,2025-02-12 12:11,7.7,49.246,-123.116
YVR-01,2025-02-12 16:38:27.873030,-3.3,49.246,-123.116
YVR-01,2025-02-12 20:01:21.560219,-4.9,49.246,-123.116
YVR-01,2025-02-13 12:02AM,-8.8,49.246,-123.116
YVR-01,2025-02-13 04:48:06.166782,-15.5,49.246,-123.116
YVR-01,2025-02-13 08:36:36,4.6,49.246,-123.116
YVR-01,2025/02/13,5.1,49.246,-123.116
YVR-01,2025-02-13 16:55:04,7.5,49.246,-123.116
YVR-01,2025-02-13,-0.5,49.246,-123.116
YVR-01,2025-02-14 00:58:01.108944,-1.3,49.246,-123.116
YVR-01,2025-02-14 04:48:26.748943,-2.5,49.246,-123.116
YVR-01,2025-02-14 08:01AM,-1.9,49.246,-123.116
YVR-01,2025/02/14,7.3,49.246,-123.116
YVR-01,2025-02-14 16:27:37.994178,0.4,49.246,-123.116
YVR-01,2025-02-14 08:53PM,2.9,49.246,-123.116
YVR-01,2025-02-15 12:22AM,-1.8,49.246,-123.116
YVR-01,2025/02/15,8.7,49.246,-123.116
YVR-01,2025-02-15 08:31:22,-10.6,49.246,-123.116
YVR-01,2025-02-15 12:32:57,-6.5,49.246,-123.116
YVR-01,2025-02-15 16:00:55,3.1,49.246,-123.116
YVR-01,2025-02-15 20:18,11.3,49.246,-123.116
YVR-01,2025-02-16 00:01:04,-0.3,49.246,-123.116
YVR-01,2025/02/16,-4.0,49.246,-123.116
YVR-01,2025-02-16 08:43,7.0,49.246,-123.116
YVR-01,2025-02-16 12:25:20,3.0,49.246,-123.116
YVR-01,2025-02-16 16:31,8.8,49.246,-123.116
YVR-01,2025/02/16,-6.7,49.246,-123.116
YVR-01,2025-02-17 00:31:44,8.5,49.246,-123.116
YVR-01,2025-02-17,-8.1,49.246,-123.116
YVR-01,2025-02-17 08:03:52.819253,-0.5,49.246,-123.116
YVR-01,2025/02/17,3.7,49.246,-123.116
YVR-01,2025-02-17 04:10PM,2.3,49.246,-123.116
YVR-01,2025-02-17 08:55PM,7.6,49.246,-123.116
YVR-01,2025/02/18,-9.5,49.246,-123.116
YVR-01,2025-02-18 04:16AM,2.3,49.246,-123.116
YVR-01,2025/02/18,8.6,49.246,-123.116
YVR-01,2025-02-18,1.8,49.246,-123.116
YVR-01,2025/02/18,-5.4,49.246,-123.116
YVR-01,2025-02-18 20:51:59,7.5,49.246,-123.116
YVR-01,2025-02-19 00:33:10,-2.2,49.246,-123.116
YVR-01,2025-02-19 04:05,-3.3,49.246,-123.116
YVR-01,2025-02-19 08:21AM,-4.1,49.246,-123.116
YVR-01,2025-02-19 12:10:54.959113,0.5,49.246,-123.116
YVR-01,2025-02-19 04:47PM,2.7,49.246,-123.116
YVR-01,2025/02/19,-6.0,49.246,-123.116
YVR-01,2025-02-20 00:32:03.756942,-4.5,49.246,-123.116
YVR-01,2025-02-20 04:08:33.283983,-2.3,49.246,-123.116
YVR-01,2025-02-20 08:59AM,-3.9,49.246,-123.116
YVR-01,2025-02-20 12:58:47.839385,2.1,49.246,-123.116
YVR-01,2025-02-20 16:05:59.477697,4.0,49.246,-123.116
YVR-01,2025-02-20 20:15:17,3.2,49.246,-123.116
YVR-01,2025-02-21,3.4,49.246,-123.116
YVR-01,2025/02/21,12.1,49.246,-123.116
YVR-01,2025-02-21 08:19AM,4.6,49.246,-123.116
YVR-01,2025-02-21 12:59:28,6.7,49.246,-123.116
YVR-01,2025-02-21 16:58,-0.4,49.246,-123.116
YVR-01,2025-02-21 20:35:28.007485,7.7,49.246,-123.116
YVR-01,2025-02-22 00:18:37.424671,-0.5,49.246,-123.116
YVR-01,2025-02-22 04:25AM,4.7,49.246,-123.116
YVR-01,2025-02-22,-6.0,49.246,-123.116
YVR-01,2025-02-22,3.2,49.246,-123.116
YVR-01,2025-02-22 04:19PM,-3.6,49.246,-123.116
YVR-01,2025-02-22 08:31PM,7.8,49.246,-123.116
YVR-01,2025-02-23 00:06:40,7.7,49.246,-123.116
YVR-01,2025-02-23 04:51AM,-0.4,49.246,-123.116
YVR-01,2025-02-23 08:40,14.7,49.246,-123.116
YVR-01,2025-02-23 12:32:08,0.7,49.246,-123.116
YVR-01,2025-02-23 16:39:40.617693,-7.3,49.246,-123.116
YVR-01,2025-02-23 20:38:00.809020,-2.3,49.246,-123.116
YVR-01,2025-02-24 00:17:01.210048,-3.7,49.246,-123.116
YVR-01,2025-02-24 04:39:59.687069,4.9,49.246,-123.116
YVR-01,2025/02/24,-4.8,49.246,-123.116
YVR-01,2025-02-24 12:10,-0.6,49.246,-123.116
YVR-01,2025-02-24 16:27:32,4.5,49.246,-123.116
YVR-01,2025-02-24 20:56:09,3.4,49.246,-123.116
YVR-01,2025-02-25 00:24:49.589421,2.7,49.246,-123.116
YVR-01,2025-02-25,3.5,49.246,-123.116
YVR-01,2025-02-25 08:22:59,0.6,49.246,-123.116
YVR-01,2025-02-25 12:30,-6.8,49.246,-123.116
YVR-01,2025-02-25 04:29PM,0.4,49.246,-123.116
YVR-01,2025-02-25 20:41,5.6,49.246,-123.116
YVR-01,2025-02-26 00:34:10.652873,2.1,49.246,-123.116
YVR-01,2025-02-26 04:06:54.445414,5.3,49.246,-123.116
YVR-01,2025/02/26,-0.6,49.246,-123.116
YVR-01,2025-02-26 12:15:07,8.9,49.246,-123.116
YVR-01,2025-02-26 16:25:58,-12.4,49.246,-123.116
YVR-01,2025-02-26 20:47:21,3.8,49.246,-123.116
YVR-01,2025-02-27 00:56:07.468758,11.2,49.246,-123.116
YVR-01,2025-02-27 04:51:48,12.1,49.246,-123.116
YVR-01,2025-02-27,1.7,49.246,-123.116
YVR-01,2025-02-27,-4.8,49.246,-123.116
YVR-01,2025-02-27 04:01PM,11.3,49.246,-123.116
YVR-01,2025-02-27 20:00:22,2.8,49.246,-123.116
YVR-01,2025/02/28,2.3,49.246,-123.116
YVR-01,2025-02-28 04:11AM,-2.1,49.246,-123.116
YVR-01,2025-02-28 08:04:18.786635,-4.2,49.246,-123.116
YVR-01,2025-02-28 12:36:04,6.7,49.246,-123.116
YVR-01,2025-02-28,7.3,49.246,-123.116
YVR-01,2025/02/28,4.5,49.246,-123.116
YVR-01,2025-03-01 12:54AM,-1.1,49.246,-123.116
YVR-01,2025/03/01,-2.9,49.246,-123.116
YVR-01,2025-03-01 08:40:36,-5.1,49.246,-123.116
YVR-01,2025-03-01 12:34,0.1,49.246,-123.116
YVR-01,2025/03/01,-2.6,49.246,-123.116
YVR-01,2025/03/01,-6.8,49.246,-123.116
YVR-01,2025-03-02 00:15:56.151956,7.5,49.246,-123.116
YVR-01,2025-03-02,-4.3,49.246,-123.116
YVR-01,2025-03-02 08:19:42,9.5,49.246,-123.116
YVR-01,2025/03/02,6.0,49.246,-123.116
YVR-01,2025-03-02 16:53:44,5.4,49.246,-123.116
YVR-01,2025-03-02,13.6,49.246,-123.116
YVR-01,2025-03-03 00:32:23.691319,-4.0,49.246,-123.116
YVR-01,2025-03-03 04:23:34,9.0,49.246,-123.116
YVR-01,2025-03-03,2.0,49.246,-123.116
YVR-01,2025-03-03,19.2,49.246,-123.116
YVR-01,2025-03-03 04:48PM,1.5,49.246,-123.116
YVR-01,2025-03-03 20:07:19.128216,0.5,49.246,-123.116
YVR-01,2025-03-04 00:35:20.919607,6.5,49.246,-123.116
YVR-01,2025-03-04 04:37:39,2.7,49.246,-123.116
YVR-01,2025-03-04 08:39,-0.6,49.246,-123.116
YVR-01,2025-03-04 12:19PM,-1.9,49.246,-123.116
YVR-01,2025-03-04 16:34:45.409319,12.7,49.246,-123.116
YVR-01,2025-03-04,-3.1,49.246,-123.116
YVR-01,2025-03-05 00:24:10.352156,5.4,49.246,-123.116
YVR-01,2025-03-05 04:34,10.4,49.246,-123.116
YVR-01,2025/03/05,10.7,49.246,-123.116
YVR-01,2025/03/05,0.4,49.246,-123.116
YVR-01,2025-03-05 16:17:06.946405,2.8,49.246,-123.116
YVR-01,2025-03-05 20:45:50.382865,1.6,49.246,-123.116
YVR-01,2025-03-06 12:17AM,-5.0,49.246,-123.116
YVR-01,2025-03-06 04:01:50.867591,7.4,49.246,-123.116
YVR-01,2025-03-06 08:53,4.4,49.246,-123.116
YVR-01,2025-03-06 12:34:57.917472,12.8,49.246,-123.116
YVR-01,2025-03-06 16:15:04,-0.8,49.246,-123.116
YVR-01,2025-03-06 20:40,10.7,49.246,-123.116
YVR-01,2025-03-07 12:35AM,11.3,49.246,-123.116
YVR-01,2025-03-07 04:32:53,4.6,49.246,-123.116
YVR-01,2025-03-07 08:03:31,-8.7,49.246,-123.116
YVR-01,2025/03/07,1.2,49.246,-123.116
YVR-01,2025-03-07 16:13,15.0,49.246,-123.116
YVR-01,2025-03-07 20:20:37,6.1,49.246,-123.116
YVR-01,2025-03-08 12:47AM,8.6,49.246,-123.116
YVR-01,2025/03/08,3.9,49.246,-123.116
YVR-01,2025-03-08 08:55:47,3.1,49.246,-123.116
YVR-01,2025-03-08 12:07,-6.8,49.246,-123.116
YVR-01,2025/03/08,9.2,49.246,-123.116
YVR-01,2025-03-08 20:02,10.9,49.246,-123.116
YVR-01,2025-03-09 00:16,-1.1,49.246,-123.116
YVR-01,2025-03-09 04:32,3.5,49.246,-123.116
YVR-01,2025/03/09,2.7,49.246,-123.116
YVR-01,2025-03-09 12:11:08,7.1,49.246,-123.116
YVR-01,2025-03-09 16:58:01.504158,1.3,49.246,-123.116
YVR-01,2025-03-09,10.2,49.246,-123.116
YVR-01,2025-03-10 00:21:49,5.1,49.246,-123.116
YVR-01,2025/03/10,-10.6,49.246,-123.116
YVR-01,2025-03-10,7.3,49.246,-123.116
YVR-01,2025-03-10,10.7,49.246,-123.116
YVR-01,2025-03-10,-2.2,49.246,-123.116
YVR-01,2025-03-10 20:37:13.469450,7.1,49.246,-123.116
YVR-01,2025-03-11 12:37AM,15.8,49.246,-123.116
YVR-01,2025/03/11,5.5,49.246,-123.116
YVR-01,2025-03-11 08:50:24.201202,11.7,49.246,-123.116
YVR-01,2025-03-11 12:53:57.025525,2.2,49.246,-123.116
YVR-01,2025-03-11 04:07PM,4.7,49.246,-123.116
YVR-01,2025-03-11,3.6,49.246,-123.116
YVR-01,2025-03-12 12:26AM,2.6,49.246,-123.116
YVR-01,2025-03-12 04:33AM,4.0,49.246,-123.116
YVR-01,2025-03-12 08:20:35.193839,-4.9,49.246,-123.116
YVR-01,2025/03/12,2.9,49.246,-123.116
YVR-01,2025-03-12 16:32,12.9,49.246,-123.116
YVR-01,2025-03-12 08:27PM,-0.9,49.246,-123.116
YVR-01,2025-03-13 12:46AM,-1.4,49.246,-123.116
YVR-01,2025-03-13,5.4,49.246,-123.116
YVR-01,2025-03-13,5.7,49.246,-123.116
YVR-01,2025-03-13 12:59:52.426903,7.3,49.246,-123.116
YVR-01,2025-03-13,4.3,49.246,-123.116
YVR-01,2025-03-13 20:18:30,5.4,49.246,-123.116
YVR-01,2025-03-14 12:03AM,3.0,49.246,-123.116
YVR-01,2025-03-14,-2.5,49.246,-123.116
YVR-01,2025/03/14,4.7,49.246,-123.116
YVR-01,2025-03-14 12:16:59,9.5,49.246,-123.116
YVR-01,2025-03-14 16:43:33.882894,8.2,49.246,-123.116
YVR-01,2025-03-14 20:27,-5.4,49.246,-123.116
YVR-01,2025-03-15 12:29AM,6.7,49.246,-123.116
YVR-01,2025-03-15 04:28AM,-0.1,49.246,-123.116
YVR-01,2025/03/15,13.6,49.246,-123.116
YVR-01,2025-03-15 12:52,7.2,49.246,-123.116
YVR-01,2025-03-15 16:05,10.6,49.246,-123.116
YVR-01,2025-03-15 20:34:54.086724,5.3,49.246,-123.116
YVR-01,2025-03-16 00:59:08.753492,4.9,49.246,-123.116
YVR-01,2025-03-16 04:40:24,14.3,49.246,-123.116
YVR-01,2025-03-16 08:36AM,11.1,49.246,-123.116
YVR-01,2025-03-16,6.0,49.246,-123.116
YVR-01,2025-03-16 16:28:13.861756,4.1,49.246,-123.116
YVR-01,2025/03/16,-4.9,49.246,-123.116
